time,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_6_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,joint_6_velocity,joint_1_acceleration,joint_2_acceleration,joint_3_acceleration,joint_4_acceleration,joint_5_acceleration,joint_6_acceleration,quaternion_x,quaternion_y,quaternion_z,quaternion_w
5.50000000,1.12572263,0.80972211,1.09631113,0.13334057,-0.08591685,-0.00101396,-0.30090716,0.13939539,-0.04032006,-0.02586460,0.01385970,-0.00018639,-0.16480461,-0.18957989,-0.20438202,-0.01960492,0.01300533,0.00024044,0.19094921,-0.09651636,-0.34743810,0.91296755
5.60000000,1.09563192,0.82366165,1.09227913,0.13075411,-0.08453088,-0.00103260,-0.31738762,0.12043740,-0.06075826,-0.02782509,0.01516023,-0.00016235,-0.14691542,-0.19997619,-0.20118848,-0.01745620,0.01181694,0.00025310,0.19198092,-0.09729181,-0.34650634,0.91302299
5.70000000,1.06389316,0.83570539,1.08620330,0.12797160,-0.08301486,-0.00104883,-0.33207916,0.10043978,-0.08087711,-0.02957071,0.01634193,-0.00013704,-0.12865091,-0.20924460,-0.19738705,-0.01533547,0.01064292,0.00026440,0.19272896,-0.09789295,-0.34534950,0.91323942
5.80000000,1.03068524,0.84574937,1.07811559,0.12501453,-0.08138067,-0.00106253,-0.34494425,0.07951532,-0.10061581,-0.03110426,0.01740622,-0.00011060,-0.11008053,-0.21732911,-0.19306023,-0.01326812,0.00949752,0.00027423,0.19320460,-0.09829493,-0.34395619,0.91362149
5.90000000,0.99619082,0.85370090,1.06805401,0.12190411,-0.07964005,-0.00107359,-0.35595230,0.05778241,-0.11992184,-0.03243107,0.01835597,-0.00008318,-0.09127054,-0.22417726,-0.18828062,-0.01127746,0.00839364,0.00028248,0.19342247,-0.09847192,-0.34231380,0.91417301
6.00000000,0.96059558,0.85947914,1.05606183,0.11866100,-0.07780445,-0.00108191,-0.36507936,0.03536469,-0.13874990,-0.03355882,0.01919533,-0.00005493,-0.07228761,-0.22973873,-0.18310800,-0.00938430,0.00734260,0.00028904,0.19340039,-0.09839787,-0.34040883,0.91489670
6.10000000,0.92408765,0.86301561,1.04218684,0.11530512,-0.07588492,-0.00108740,-0.37230812,0.01239081,-0.15706070,-0.03449725,0.01992959,-0.00002602,-0.05320276,-0.23396438,-0.17758704,-0.00760658,0.00635393,0.00029384,0.19315906,-0.09804716,-0.33822704,0.91579408
6.20000000,0.88685684,0.86425469,1.02648077,0.11185540,-0.07389196,-0.00109001,-0.37762840,-0.01100562,-0.17481940,-0.03525790,0.02056499,0.00000336,-0.03409535,-0.23680574,-0.17174581,-0.00595898,0.00543518,0.00029682,0.19272165,-0.09739532,-0.33575365,0.91686531
6.30000000,0.84909400,0.86315413,1.00899883,0.10832960,-0.07183546,-0.00108967,-0.38103793,-0.03468620,-0.19199398,-0.03585380,0.02110851,0.00003304,-0.01505697,-0.23821535,-0.16559511,-0.00445261,0.00459173,0.00029791,0.19211314,-0.09641972,-0.33297348,0.91810916
6.40000000,0.81099020,0.85968551,0.98979943,0.10474422,-0.06972461,-0.00108637,-0.38254363,-0.05850773,-0.20855349,-0.03629906,0.02156768,0.00006283,0.00380523,-0.23814769,-0.15912882,-0.00309467,0.00382662,0.00029710,0.19135970,-0.09510017,-0.32987120,0.91952293
6.50000000,0.77273584,0.85383473,0.96894408,0.10111432,-0.06756784,-0.00108008,-0.38216310,-0.08232250,-0.22446638,-0.03660853,0.02195034,0.00009254,0.02236600,-0.23656087,-0.15232528,-0.00188822,0.00314047,0.00029437,0.19048774,-0.09341941,-0.32643162,0.92110240
6.60000000,0.73451953,0.84560248,0.94649744,0.09745347,-0.06537280,-0.00107083,-0.37992650,-0.10597859,-0.23969890,-0.03679735,0.02226439,0.00012198,0.04048069,-0.23341901,-0.14514953,-0.00083206,0.00253146,0.00028972,0.18952303,-0.09136353,-0.32264017,0.92284183
6.70000000,0.69652688,0.83500462,0.92252755,0.09377373,-0.06314637,-0.00105863,-0.37587844,-0.12932049,-0.25421386,-0.03688056,0.02251753,0.00015095,0.05798549,-0.22869516,-0.13755657,0.00007925,0.00199530,0.00028317,0.18848961,-0.08892213,-0.31848348,0.92473390
6.80000000,0.65893904,0.82207258,0.89710616,0.09008567,-0.06089461,-0.00104354,-0.37007989,-0.15219001,-0.26796951,-0.03687263,0.02271706,0.00017927,0.07469945,-0.22237451,-0.12949531,0.00085529,0.00152541,0.00027477,0.18740881,-0.08608837,-0.31395026,0.92676964
6.90000000,0.62193105,0.80685357,0.87030921,0.08639841,-0.05862291,-0.00102561,-0.36260994,-0.17442746,-0.28091905,-0.03678710,0.02286960,0.00020675,0.09042866,-0.21445768,-0.12091305,0.00150938,0.00111314,0.00026458,0.18629829,-0.08285878,-0.30903231,0.92893832
7.00000000,0.58567005,0.78941083,0.84221731,0.08271970,-0.05633595,-0.00100493,-0.35356708,-0.19587322,-0.29301035,-0.03663616,0.02298092,0.00023321,0.10497235,-0.20496368,-0.11176009,0.00205813,0.00074811,0.00025267,0.18517127,-0.07923289,-0.30372574,0.93122737
7.10000000,0.55031335,0.76982351,0.81291627,0.07905608,-0.05403785,-0.00098161,-0.34306984,-0.21636959,-0.30418636,-0.03643035,0.02305573,0.00025847,0.11813107,-0.19393215,-0.10199424,0.00252068,0.00041862,0.00023913,0.18403605,-0.07521277,-0.29803226,0.93362227
