time,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_6_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,joint_6_velocity,joint_1_acceleration,joint_2_acceleration,joint_3_acceleration,joint_4_acceleration,joint_5_acceleration,joint_6_acceleration,quaternion_x,quaternion_y,quaternion_z,quaternion_w
4.30000000,0.94657130,-1.92096789,-0.71580273,-0.20491714,0.12682135,0.00038251,0.36404341,-0.46767367,-0.22248463,-0.00584071,0.00415892,0.00036706,0.04803521,0.25468870,0.06656421,0.04313849,-0.02582436,0.00009226,-0.24223991,0.43695704,-0.13122344,0.85625275
4.40000000,0.98297564,-1.96773525,-0.73805119,-0.20550121,0.12723724,0.00041921,0.36884694,-0.44220480,-0.21582821,-0.00152686,0.00157648,0.00037629,0.04060475,0.27274957,0.07527437,0.04317881,-0.02583499,0.00008239,-0.25042303,0.44396970,-0.13529723,0.84963160
4.50000000,1.01986033,-2.01195573,-0.75963402,-0.20565390,0.12739489,0.00045684,0.37290741,-0.41492984,-0.20830077,0.00279102,-0.00100702,0.00038453,0.03156575,0.28995743,0.08397256,0.04303334,-0.02573889,0.00007207,-0.25813921,0.45044215,-0.13904313,0.84328703
4.60000000,1.05715107,-2.05344872,-0.78046409,-0.20537480,0.12729419,0.00049529,0.37606399,-0.38593410,-0.19990352,0.00709436,-0.00358091,0.00039173,0.02087338,0.30618937,0.09261743,0.04269657,-0.02553298,0.00006132,-0.26537261,0.45636782,-0.14246186,0.83726364
4.70000000,1.09475747,-2.09204213,-0.80045444,-0.20466536,0.12693609,0.00053447,0.37815132,-0.35531516,-0.19064178,0.01136401,-0.00613421,0.00039786,0.00850554,0.32132968,0.10116552,0.04216470,-0.02521525,0.00005013,-0.27211268,0.46174046,-0.14556802,0.83160109
4.80000000,1.13257260,-2.12757364,-0.81951862,-0.20352896,0.12632267,0.00057425,0.37900188,-0.32318219,-0.18052522,0.01558048,-0.00865573,0.00040288,-0.00553736,0.33527095,0.10957070,0.04143590,-0.02478481,0.00003852,-0.27835322,0.46655486,-0.14839039,0.82633306
4.90000000,1.17047279,-2.15989186,-0.83757114,-0.20197091,0.12545710,0.00061454,0.37844814,-0.28965510,-0.16956815,0.01972407,-0.01113421,0.00040673,-0.02123298,0.34791489,0.11778378,0.04051044,-0.02424205,0.00002645,-0.28409132,0.47080782,-0.15097123,0.82148633
5.00000000,1.20831760,-2.18885737,-0.85452796,-0.19999851,0.12434368,0.00065521,0.37632484,-0.25486361,-0.15778978,0.02377512,-0.01355842,0.00040937,-0.03853795,0.35917300,0.12575213,0.03939081,-0.02358866,0.00001392,-0.28932626,0.47449923,-0.15336479,0.81708019
5.10000000,1.24595009,-2.21434373,-0.87030694,-0.19762099,0.12298784,0.00069615,0.37247105,-0.21894631,-0.14521456,0.02771420,-0.01591728,0.00041077,-0.05738900,0.36896712,0.13341964,0.03808172,-0.02282763,0.00000088,-0.29405852,0.47763302,-0.15563498,0.81312608
5.20000000,1.28319719,-2.23623836,-0.88482839,-0.19484957,0.12139611,0.00073723,0.36673215,-0.18204960,-0.13187260,0.03152237,-0.01820004,0.00041085,-0.07770423,0.37722975,0.14072674,0.03659006,-0.02196324,-0.00001271,-0.29828902,0.48021789,-0.15785241,0.80962772
5.30000000,1.31987041,-2.25444332,-0.89801565,-0.19169734,0.11957611,0.00077831,0.35896172,-0.14432662,-0.11779993,0.03518138,-0.02039637,0.00040958,-0.09938435,0.38390435,0.14761075,0.03492485,-0.02100100,-0.00002689,-0.30201842,0.48226763,-0.16009114,0.80658145
